Switch,f_switch,I_amplitude,Alpha,N_num1,N_num2,Po,P_S_switch_25,P_S_conduct_25,Efficiency,
1700,950,0.300000,-6,4,7,600067.545207,988.453412,1541.582528,0.995784,
1700,950,0.300000,-5,4,7,601076.869012,988.252139,1541.496283,0.995791,
1700,950,0.300000,-4,4,7,601903.098981,988.208645,1541.434392,0.995797,
1700,950,0.300000,-3,4,7,602545.983434,988.291522,1541.394908,0.995802,
1700,950,0.300000,-2,4,7,603005.326544,988.141951,1541.373486,0.995805,
1700,950,0.300000,-1,4,7,603280.988390,988.308631,1541.366293,0.995807,
1700,950,0.300000,0,4,7,603372.885003,988.177895,1541.370859,0.995808,
1700,950,0.300000,1,4,7,603280.988390,987.998261,1541.386099,0.995807,
1700,950,0.300000,2,4,7,603005.326544,987.590400,1541.411985,0.995806,
1700,950,0.300000,3,4,7,602545.983434,987.473219,1541.451068,0.995803,
1700,950,0.300000,4,4,7,601903.098981,987.107903,1541.508542,0.995799,
1700,950,0.300000,5,4,7,601076.869012,978.382110,1541.586450,0.995808,
1700,950,0.300000,6,4,7,600067.545207,978.812724,1541.690131,0.995800,
1700,950,0.300000,7,4,7,598875.435014,979.145662,1541.815031,0.995791,
1700,950,0.300000,8,4,7,597500.901563,979.589067,1541.959854,0.995780,
1700,950,0.300000,9,4,7,595944.363549,979.818620,1542.120373,0.995768,
1700,950,0.300000,10,4,7,594206.295108,980.254160,1542.293344,0.995755,
1700,950,0.200000,-10,4,7,396137.530072,856.771982,952.726383,0.995432,
1700,950,0.200000,-9,4,7,397296.242366,856.657311,952.609126,0.995446,
1700,950,0.200000,-8,4,7,398333.934375,856.603165,952.505190,0.995458,
1700,950,0.200000,-7,4,7,399250.290010,856.472037,952.415569,0.995469,
1700,950,0.200000,-6,4,7,400045.030138,856.381562,952.341092,0.995479,
1700,950,0.200000,-5,4,7,400717.912675,856.304704,952.280737,0.995487,
1700,950,0.200000,-4,4,7,401268.732654,856.332790,952.234851,0.995493,
1700,950,0.200000,-3,4,7,401697.322289,856.279016,952.201565,0.995498,
1700,950,0.200000,-2,4,7,402003.551029,856.299391,952.181417,0.995501,
1700,950,0.200000,-1,4,7,402187.325593,856.324665,952.171540,0.995503,
1700,950,0.200000,0,4,7,402248.590002,856.183896,952.171816,0.995504,
1700,950,0.200000,1,4,7,402187.325593,856.114382,952.185218,0.995504,
1700,950,0.200000,2,4,7,402003.551029,855.914385,952.207988,0.995502,
1700,950,0.200000,3,4,7,401697.322289,855.712336,952.241989,0.995499,
1700,950,0.200000,4,4,7,401268.732654,855.572977,952.287166,0.995495,
1700,950,0.200000,5,4,7,400717.912675,846.922665,952.345179,0.995510,
1700,950,0.200000,6,4,7,400045.030138,847.125060,952.417531,0.995502,
1700,950,0.200000,7,4,7,399250.290010,847.363716,952.505133,0.995492,
1700,950,0.200000,8,4,7,398333.934375,847.675068,952.606234,0.995480,
1700,950,0.200000,9,4,7,397296.242366,847.831629,952.721836,0.995468,
1700,950,0.200000,10,4,7,396137.530072,848.131576,952.850246,0.995454,
1700,1000,1.000000,-10,4,7,1980687.650361,2048.204634,6952.719681,0.995456,
1700,1000,1.000000,-9,4,7,1986481.211829,2047.607306,6952.240821,0.995469,
1700,1000,1.000000,-8,4,7,1991669.671877,2047.340284,6951.817373,0.995482,
1700,1000,1.000000,-7,4,7,1996251.450048,2046.637010,6951.371527,0.995493,
1700,1000,1.000000,-6,4,7,2000225.150690,2046.503415,6950.942782,0.995502,
1700,1000,1.000000,-5,4,7,2003589.563374,2046.217704,6950.542061,0.995510,
1700,1000,1.000000,-4,4,7,2006343.663268,2046.208303,6950.202348,0.995516,
1700,1000,1.000000,-3,4,7,2008486.611447,2046.429844,6949.968684,0.995521,
1700,1000,1.000000,-2,4,7,2010017.755147,2045.956145,6949.843158,0.995525,
1700,1000,1.000000,-1,4,7,2010936.627967,2045.505905,6949.799572,0.995527,
1700,1000,1.000000,0,4,7,2011242.950010,2044.921715,6949.802474,0.995528,
1700,1000,1.000000,1,4,7,2010936.627967,2044.132685,6949.841342,0.995527,
1700,1000,1.000000,2,4,7,2010017.755147,2043.188716,6949.926990,0.995526,
1700,1000,1.000000,3,4,7,2008486.611447,2042.802552,6950.094059,0.995523,
1700,1000,1.000000,4,4,7,2006343.663268,2042.086926,6950.366289,0.995518,
1700,1000,1.000000,5,4,7,2003589.563374,2034.005630,6950.742416,0.995516,
1700,1000,1.000000,6,4,7,2000225.150690,2035.542228,6951.177996,0.995507,
1700,1000,1.000000,7,4,7,1996251.450048,2036.269396,6951.637731,0.995498,
1700,1000,1.000000,8,4,7,1991669.671877,2037.092080,6952.112997,0.995487,
1700,1000,1.000000,9,4,7,1986481.211829,2037.845313,6952.566851,0.995474,
1700,1000,1.000000,10,4,7,1980687.650361,2039.149775,6953.079778,0.995460,
1700,1000,0.900000,-10,4,7,1782618.885325,1902.971310,6069.314084,0.995528,
1700,1000,0.900000,-9,4,7,1787833.090646,1902.440918,6068.778970,0.995541,
1700,1000,0.900000,-8,4,7,1792502.704689,1902.483767,6068.330924,0.995553,
1700,1000,0.900000,-7,4,7,1796626.305043,1901.975551,6067.972728,0.995564,
1700,1000,0.900000,-6,4,7,1800202.635621,1901.756047,6067.668641,0.995573,
1700,1000,0.900000,-5,4,7,1803230.607037,1901.209309,6067.385525,0.995581,
1700,1000,0.900000,-4,4,7,1805709.296942,1900.717401,6067.156034,0.995587,
1700,1000,0.900000,-3,4,7,1807637.950302,1900.542629,6066.965000,0.995592,
1700,1000,0.900000,-2,4,7,1809015.979632,1900.326252,6066.799231,0.995596,
1700,1000,0.900000,-1,4,7,1809842.965170,1900.583980,6066.697300,0.995598,
1700,1000,0.900000,0,4,7,1810118.655009,1900.425901,6066.678094,0.995599,
1700,1000,0.900000,1,4,7,1809842.965170,1900.081836,6066.737283,0.995598,
1700,1000,0.900000,2,4,7,1809015.979632,1899.199285,6066.877907,0.995596,
1700,1000,0.900000,3,4,7,1807637.950302,1898.488945,6067.081669,0.995593,
1700,1000,0.900000,4,4,7,1805709.296942,1897.459503,6067.308837,0.995589,
1700,1000,0.900000,5,4,7,1803230.607037,1888.759215,6067.572575,0.995588,
1700,1000,0.900000,6,4,7,1800202.635621,1889.856618,6067.888046,0.995580,
1700,1000,0.900000,7,4,7,1796626.305043,1890.969523,6068.221927,0.995570,
1700,1000,0.900000,8,4,7,1792502.704689,1892.437397,6068.607050,0.995559,
1700,1000,0.900000,9,4,7,1787833.090646,1893.286187,6069.081131,0.995546,
1700,1000,0.900000,10,4,7,1782618.885325,1894.606156,6069.643335,0.995532,
1700,1000,0.800000,-10,4,7,1584550.120289,1757.534559,5224.850800,0.995593,
1700,1000,0.800000,-9,4,7,1589184.969463,1756.833657,5224.389558,0.995607,
1700,1000,0.800000,-8,4,7,1593335.737501,1756.266505,5223.956531,0.995619,
1700,1000,0.800000,-7,4,7,1597001.160039,1755.727114,5223.549505,0.995630,
1700,1000,0.800000,-6,4,7,1600180.120552,1755.368089,5223.198798,0.995639,
1700,1000,0.800000,-5,4,7,1602871.650699,1754.909177,5222.917678,0.995647,
1700,1000,0.800000,-4,4,7,1605074.930615,1754.906128,5222.726765,0.995653,
1700,1000,0.800000,-3,4,7,1606789.289158,1755.306453,5222.629159,0.995657,
1700,1000,0.800000,-2,4,7,1608014.204117,1755.528705,5222.599034,0.995660,
1700,1000,0.800000,-1,4,7,1608749.302374,1755.763896,5222.621038,0.995662,
1700,1000,0.800000,0,4,7,1608994.360008,1755.543609,5222.655427,0.995663,
1700,1000,0.800000,1,4,7,1608749.302374,1754.592695,5222.658950,0.995663,
1700,1000,0.800000,2,4,7,1608014.204117,1753.417757,5222.672817,0.995662,
1700,1000,0.800000,3,4,7,1606789.289158,1752.620282,5222.737259,0.995659,
1700,1000,0.800000,4,4,7,1605074.930615,1751.736168,5222.867503,0.995655,
1700,1000,0.800000,5,4,7,1602871.650699,1743.558494,5223.090408,0.995654,
1700,1000,0.800000,6,4,7,1600180.120552,1744.931642,5223.401975,0.995645,
1700,1000,0.800000,7,4,7,1597001.160039,1746.215243,5223.779795,0.995636,
1700,1000,0.800000,8,4,7,1593335.737501,1747.254728,5224.212701,0.995625,
1700,1000,0.800000,9,4,7,1589184.969463,1748.059972,5224.669526,0.995612,
1700,1000,0.800000,10,4,7,1584550.120289,1748.977433,5225.153815,0.995599,
1700,1000,0.700000,-10,4,7,1386481.355253,1610.930292,4404.774053,0.995661,
1700,1000,0.700000,-9,4,7,1390536.848280,1610.781893,4404.399769,0.995674,
1700,1000,0.700000,-8,4,7,1394168.770314,1610.589320,4404.080709,0.995686,
1700,1000,0.700000,-7,4,7,1397376.015034,1610.046915,4403.804536,0.995696,
1700,1000,0.700000,-6,4,7,1400157.605483,1609.548234,4403.578533,0.995705,
1700,1000,0.700000,-5,4,7,1402512.694362,1608.948441,4403.396567,0.995713,
1700,1000,0.700000,-4,4,7,1404440.564288,1608.656019,4403.230690,0.995719,
1700,1000,0.700000,-3,4,7,1405940.628013,1608.740771,4403.065685,0.995724,
1700,1000,0.700000,-2,4,7,1407012.428603,1608.861562,4402.914584,0.995727,
1700,1000,0.700000,-1,4,7,1407655.639577,1609.278811,4402.817250,0.995729,
1700,1000,0.700000,0,4,7,1407870.065007,1609.499502,4402.793065,0.995730,
1700,1000,0.700000,1,4,7,1407655.639577,1609.087542,4402.852244,0.995729,
1700,1000,0.700000,2,4,7,1407012.428603,1608.338371,4402.983475,0.995728,
1700,1000,0.700000,3,4,7,1405940.628013,1607.506463,4403.165541,0.995725,
1700,1000,0.700000,4,4,7,1404440.564288,1606.548176,4403.359484,0.995721,
1700,1000,0.700000,5,4,7,1402512.694362,1597.899828,4403.553814,0.995721,
1700,1000,0.700000,6,4,7,1400157.605483,1598.724616,4403.763771,0.995713,
1700,1000,0.700000,7,4,7,1397376.015034,1599.616128,4404.015546,0.995704,
1700,1000,0.700000,8,4,7,1394168.770314,1600.852376,4404.314877,0.995693,
1700,1000,0.700000,9,4,7,1390536.848280,1601.845756,4404.655963,0.995680,
1700,1000,0.700000,10,4,7,1386481.355253,1603.000032,4405.051899,0.995667,
1700,1000,0.600000,-10,4,7,1188412.590217,1468.776304,3619.417868,0.995718,
1700,1000,0.600000,-9,4,7,1191888.727097,1468.536409,3619.141322,0.995731,
1700,1000,0.600000,-8,4,7,1195001.803126,1468.361822,3618.860273,0.995743,
1700,1000,0.600000,-7,4,7,1197750.870029,1467.969210,3618.566780,0.995753,
1700,1000,0.600000,-6,4,7,1200135.090414,1467.938562,3618.294544,0.995762,
1700,1000,0.600000,-5,4,7,1202153.738025,1467.508259,3618.082268,0.995770,
1700,1000,0.600000,-4,4,7,1203806.197961,1467.352267,3617.943042,0.995776,
1700,1000,0.600000,-3,4,7,1205091.966868,1467.503202,3617.854807,0.995780,
1700,1000,0.600000,-2,4,7,1206010.653088,1467.420930,3617.809538,0.995783,
1700,1000,0.600000,-1,4,7,1206561.976780,1467.609930,3617.782876,0.995785,
1700,1000,0.600000,0,4,7,1206745.770006,1467.564650,3617.787945,0.995786,
1700,1000,0.600000,1,4,7,1206561.976780,1467.079387,3617.814488,0.995786,
1700,1000,0.600000,2,4,7,1206010.653088,1466.291458,3617.871939,0.995784,
1700,1000,0.600000,3,4,7,1205091.966868,1465.813737,3617.946293,0.995781,
1700,1000,0.600000,4,4,7,1203806.197961,1465.192053,3618.060353,0.995777,
1700,1000,0.600000,5,4,7,1202153.738025,1456.691262,3618.224333,0.995778,
1700,1000,0.600000,6,4,7,1200135.090414,1457.674044,3618.460917,0.995770,
1700,1000,0.600000,7,4,7,1197750.870029,1458.347174,3618.755993,0.995761,
1700,1000,0.600000,8,4,7,1195001.803126,1459.355357,3619.071176,0.995750,
1700,1000,0.600000,9,4,7,1191888.727097,1460.022297,3619.372667,0.995738,
1700,1000,0.600000,10,4,7,1188412.590217,1460.751745,3619.668015,0.995725,
1700,1000,0.500000,-10,4,7,990343.825180,1323.678808,2878.018395,0.995757,
1700,1000,0.500000,-9,4,7,993240.605915,1323.274193,2877.774812,0.995770,
1700,1000,0.500000,-8,4,7,995834.835938,1323.129619,2877.530164,0.995782,
1700,1000,0.500000,-7,4,7,998125.725024,1322.841410,2877.290031,0.995792,
1700,1000,0.500000,-6,4,7,1000112.575345,1322.722859,2877.082835,0.995801,
1700,1000,0.500000,-5,4,7,1001794.781687,1322.580215,2876.931958,0.995808,
1700,1000,0.500000,-4,4,7,1003171.831634,1322.520289,2876.812658,0.995814,
1700,1000,0.500000,-3,4,7,1004243.305723,1322.450258,2876.729523,0.995819,
1700,1000,0.500000,-2,4,7,1005008.877573,1322.386279,2876.700801,0.995822,
1700,1000,0.500000,-1,4,7,1005468.313984,1322.482054,2876.711389,0.995824,
1700,1000,0.500000,0,4,7,1005621.475005,1322.343475,2876.726333,0.995824,
1700,1000,0.500000,1,4,7,1005468.313984,1322.040635,2876.739123,0.995824,
1700,1000,0.500000,2,4,7,1005008.877573,1321.534336,2876.755634,0.995823,
1700,1000,0.500000,3,4,7,1004243.305723,1321.133400,2876.810244,0.995820,
1700,1000,0.500000,4,4,7,1003171.831634,1320.756800,2876.917498,0.995816,
1700,1000,0.500000,5,4,7,1001794.781687,1312.186103,2877.059487,0.995818,
1700,1000,0.500000,6,4,7,1000112.575345,1312.728983,2877.231109,0.995811,
1700,1000,0.500000,7,4,7,998125.725024,1313.260003,2877.457577,0.995801,
1700,1000,0.500000,8,4,7,995834.835938,1313.976437,2877.715937,0.995791,
1700,1000,0.500000,9,4,7,993240.605915,1314.489773,2877.978102,0.995779,
1700,1000,0.500000,10,4,7,990343.825180,1315.304256,2878.238798,0.995766,
1700,1000,0.400000,-10,4,7,792275.060144,1184.133399,2187.858304,0.995744,
1700,1000,0.400000,-9,4,7,794592.484732,1183.801569,2187.654697,0.995757,
1700,1000,0.400000,-8,4,7,796667.868751,1183.676205,2187.488924,0.995768,
1700,1000,0.400000,-7,4,7,798500.580019,1183.449178,2187.356928,0.995779,
1700,1000,0.400000,-6,4,7,800090.060276,1183.323035,2187.242685,0.995787,
1700,1000,0.400000,-5,4,7,801435.825350,1183.157446,2187.137884,0.995795,
1700,1000,0.400000,-4,4,7,802537.465307,1183.106445,2187.051778,0.995801,
1700,1000,0.400000,-3,4,7,803394.644579,1183.124717,2186.982304,0.995805,
1700,1000,0.400000,-2,4,7,804007.102059,1183.076393,2186.931267,0.995808,
1700,1000,0.400000,-1,4,7,804374.651187,1183.138144,2186.907209,0.995810,
1700,1000,0.400000,0,4,7,804497.180004,1183.019760,2186.908443,0.995811,
1700,1000,0.400000,1,4,7,804374.651187,1182.751559,2186.930507,0.995811,
1700,1000,0.400000,2,4,7,804007.102059,1182.306487,2186.977454,0.995809,
1700,1000,0.400000,3,4,7,803394.644579,1181.972193,2187.050568,0.995807,
1700,1000,0.400000,4,4,7,802537.465307,1181.622308,2187.140903,0.995802,
1700,1000,0.400000,5,4,7,801435.825350,1173.147659,2187.247330,0.995807,
1700,1000,0.400000,6,4,7,800090.060276,1173.616427,2187.371730,0.995799,
1700,1000,0.400000,7,4,7,798500.580019,1174.041263,2187.503733,0.995790,
1700,1000,0.400000,8,4,7,796667.868751,1174.588793,2187.651125,0.995780,
1700,1000,0.400000,9,4,7,794592.484732,1175.038916,2187.830918,0.995768,
1700,1000,0.400000,10,4,7,792275.060144,1175.670075,2188.047980,0.995754,
1700,1000,0.300000,-10,4,7,594206.295108,1039.940711,1542.251188,0.995654,
1700,1000,0.300000,-9,4,7,595944.363549,1039.601540,1542.095698,0.995668,
1700,1000,0.300000,-8,4,7,597500.901563,1039.662561,1541.958589,0.995679,
1700,1000,0.300000,-7,4,7,598875.435014,1039.552221,1541.841273,0.995690,
1700,1000,0.300000,-6,4,7,600067.545207,1039.345707,1541.741968,0.995699,
1700,1000,0.300000,-5,4,7,601076.869012,1039.273111,1541.661648,0.995706,
1700,1000,0.300000,-4,4,7,601903.098981,1039.198986,1541.597707,0.995712,
1700,1000,0.300000,-3,4,7,602545.983434,1039.178990,1541.546727,0.995717,
1700,1000,0.300000,-2,4,7,603005.326544,1039.136204,1541.509188,0.995720,
1700,1000,0.300000,-1,4,7,603280.988390,1039.222423,1541.488703,0.995722,
1700,1000,0.300000,0,4,7,603372.885003,1038.961711,1541.486144,0.995723,
1700,1000,0.300000,1,4,7,603280.988390,1038.923922,1541.507015,0.995723,
1700,1000,0.300000,2,4,7,603005.326544,1038.549126,1541.545583,0.995721,
1700,1000,0.300000,3,4,7,602545.983434,1038.276541,1541.600735,0.995718,
1700,1000,0.300000,4,4,7,601903.098981,1038.013529,1541.668641,0.995714,
1700,1000,0.300000,5,4,7,601076.869012,1029.578651,1541.749320,0.995722,
1700,1000,0.300000,6,4,7,600067.545207,1029.908132,1541.846108,0.995714,
1700,1000,0.300000,7,4,7,598875.435014,1030.282679,1541.960874,0.995705,
1700,1000,0.300000,8,4,7,597500.901563,1030.631216,1542.092701,0.995694,
1700,1000,0.300000,9,4,7,595944.363549,1030.784251,1542.243363,0.995682,
1700,1000,0.300000,10,4,7,594206.295108,1031.315136,1542.411456,0.995669,
1700,1000,0.200000,-10,4,7,396137.530072,900.814336,952.816877,0.995321,
1700,1000,0.200000,-9,4,7,397296.242366,900.690398,952.702955,0.995335,
1700,1000,0.200000,-8,4,7,398333.934375,900.659868,952.599983,0.995347,
1700,1000,0.200000,-7,4,7,399250.290010,900.534498,952.510372,0.995359,
1700,1000,0.200000,-6,4,7,400045.030138,900.566738,952.433172,0.995368,
1700,1000,0.200000,-5,4,7,400717.912675,900.428545,952.371161,0.995376,
1700,1000,0.200000,-4,4,7,401268.732654,900.353211,952.324661,0.995383,
1700,1000,0.200000,-3,4,7,401697.322289,900.438303,952.292864,0.995388,
1700,1000,0.200000,-2,4,7,402003.551029,900.360239,952.273148,0.995391,
1700,1000,0.200000,-1,4,7,402187.325593,900.334885,952.262758,0.995394,
1700,1000,0.200000,0,4,7,402248.590002,900.294549,952.265202,0.995394,
1700,1000,0.200000,1,4,7,402187.325593,900.143701,952.275526,0.995394,
1700,1000,0.200000,2,4,7,402003.551029,899.961516,952.298574,0.995392,
1700,1000,0.200000,3,4,7,401697.322289,899.879888,952.330741,0.995389,
1700,1000,0.200000,4,4,7,401268.732654,899.609291,952.374682,0.995385,
1700,1000,0.200000,5,4,7,400717.912675,891.100162,952.433399,0.995399,
1700,1000,0.200000,6,4,7,400045.030138,891.390039,952.507661,0.995391,
1700,1000,0.200000,7,4,7,399250.290010,891.513854,952.596649,0.995381,
1700,1000,0.200000,8,4,7,398333.934375,891.799510,952.697575,0.995369,
1700,1000,0.200000,9,4,7,397296.242366,891.998171,952.811405,0.995357,
1700,1000,0.200000,10,4,7,396137.530072,892.233157,952.935701,0.995342,
1700,1050,1.000000,-10,4,7,1980687.650361,2149.702431,6952.276955,0.995405,
1700,1050,1.000000,-9,4,7,1986481.211829,2148.876034,6951.731467,0.995419,
1700,1050,1.000000,-8,4,7,1991669.671877,2148.202154,6951.251496,0.995431,
1700,1050,1.000000,-7,4,7,1996251.450048,2147.411080,6950.830911,0.995442,
1700,1050,1.000000,-6,4,7,2000225.150690,2147.200590,6950.440621,0.995452,
1700,1050,1.000000,-5,4,7,2003589.563374,2147.165909,6950.076572,0.995460,
1700,1050,1.000000,-4,4,7,2006343.663268,2146.957659,6949.756436,0.995466,
1700,1050,1.000000,-3,4,7,2008486.611447,2147.118939,6949.511214,0.995471,
1700,1050,1.000000,-2,4,7,2010017.755147,2146.795676,6949.371647,0.995475,
1700,1050,1.000000,-1,4,7,2010936.627967,2146.746832,6949.313914,0.995477,
1700,1050,1.000000,0,4,7,2011242.950010,2146.075648,6949.316836,0.995478,
1700,1050,1.000000,1,4,7,2010936.627967,2145.123417,6949.354743,0.995477,
1700,1050,1.000000,2,4,7,2010017.755147,2143.820324,6949.452339,0.995476,
1700,1050,1.000000,3,4,7,2008486.611447,2143.646713,6949.632105,0.995473,
1700,1050,1.000000,4,4,7,2006343.663268,2143.159200,6949.914895,0.995468,
1700,1050,1.000000,5,4,7,2003589.563374,2135.367268,6950.267662,0.995465,
1700,1050,1.000000,6,4,7,2000225.150690,2136.416023,6950.666134,0.995457,
1700,1050,1.000000,7,4,7,1996251.450048,2137.388457,6951.086877,0.995447,
1700,1050,1.000000,8,4,7,1991669.671877,2138.537772,6951.535438,0.995436,
1700,1050,1.000000,9,4,7,1986481.211829,2139.601811,6952.044740,0.995423,
1700,1050,1.000000,10,4,7,1980687.650361,2140.683403,6952.622974,0.995409,
1700,1050,0.900000,-10,4,7,1782618.885325,1996.706722,6069.004087,0.995475,
1700,1050,0.900000,-9,4,7,1787833.090646,1996.462723,6068.494516,0.995489,
1700,1050,0.900000,-8,4,7,1792502.704689,1996.283366,6068.004256,0.995501,
1700,1050,0.900000,-7,4,7,1796626.305043,1995.992212,6067.554620,0.995512,
1700,1050,0.900000,-6,4,7,1800202.635621,1995.331559,6067.160549,0.995521,
1700,1050,0.900000,-5,4,7,1803230.607037,1994.693875,6066.871882,0.995529,
1700,1050,0.900000,-4,4,7,1805709.296942,1994.122231,6066.671470,0.995536,
1700,1050,0.900000,-3,4,7,1807637.950302,1994.200942,6066.520080,0.995541,
1700,1050,0.900000,-2,4,7,1809015.979632,1994.050436,6066.425569,0.995544,
1700,1050,0.900000,-1,4,7,1809842.965170,1994.453605,6066.371799,0.995546,
1700,1050,0.900000,0,4,7,1810118.655009,1994.513385,6066.374648,0.995547,
1700,1050,0.900000,1,4,7,1809842.965170,1994.219860,6066.411198,0.995546,
1700,1050,0.900000,2,4,7,1809015.979632,1993.132798,6066.503002,0.995545,
1700,1050,0.900000,3,4,7,1807637.950302,1992.015690,6066.633988,0.995542,
1700,1050,0.900000,4,4,7,1805709.296942,1990.626048,6066.817560,0.995538,
1700,1050,0.900000,5,4,7,1803230.607037,1982.672119,6067.053462,0.995536,
1700,1050,0.900000,6,4,7,1800202.635621,1983.848012,6067.370582,0.995528,
1700,1050,0.900000,7,4,7,1796626.305043,1985.224618,6067.793219,0.995518,
1700,1050,0.900000,8,4,7,1792502.704689,1986.693767,6068.269490,0.995506,
1700,1050,0.900000,9,4,7,1787833.090646,1987.871935,6068.784929,0.995494,
1700,1050,0.900000,10,4,7,1782618.885325,1988.992807,6069.320612,0.995480,
1700,1050,0.800000,-10,4,7,1584550.120289,1844.101387,5224.502518,0.995539,
1700,1050,0.800000,-9,4,7,1589184.969463,1843.454798,5224.061552,0.995553,
1700,1050,0.800000,-8,4,7,1593335.737501,1842.917988,5223.642818,0.995565,
1700,1050,0.800000,-7,4,7,1597001.160039,1842.318159,5223.275245,0.995576,
